tipo_de_entidad,codigo_de_entidad,nombre_entidad,codigo_del_departamento,nombre_del_departamento,region,codigo_del_municipio,nombre_del_municipio,fecha_de_corte,cartera_de_creditos,categoria_a_riesgo_bajo_credito_de_vivienda,categoria_b_riesgo_intermedio_credito_de_vivienda,categoria_c_riesgo_alto_credito_de_vivienda,"categoria_a_riesgo_bajo_garantia_idonea,_creditos_y_leasing_de_consumo","Categoria_b_riesgo_intermedio_garantia_idonea,_creditos_y_leasing_de_consumo","categoria_c_riesgo_alto_garantia_idonea,_creditos_y_leasing_de_consumo","categoria_a_riesgo_bajo_garantia_idonea,_creditos_y_leasing_comerciales","categoria_b_riesgo_intermedio_garantia_idonea,_creditos_y_leasing_de_consumo","categoria_c_riesgo_alto_garantia_idonea,_creditos_y_leasing_comerciales",categoria_a_riesgo_bajo_bienes_dados_en_leasing,categoria_b_riesgo_intermedio_bienes_dados_en_leasing,categoria_c_riesgo_alto_bienes_dados_en_leasing,categoria_a_riesgo_bajo_microcreditos_garantia_idonea,categoria_b_riesgo_intermedio_microcreditos_garantia_idonea,categoria_c_riesgo_alto_microcreditos_garantia_idonea
1,59,Leasing Corficolombiana,25,Arauca,Orinoquía,591,PUERTO RONDON,2025-09-30,155440436.91,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,157010542.37,0.0,1709656.55
1,1,Cooperativa Financiera De Antioquia Cfa,18,N. Santander,Andina,261,EL ZULIA,2025-09-30,29539821490.31,17289853791.39,85541366.05,676863932.14,9821121772.84,574062246.78,963362253.85,1448333277.49,159113514.88,473312559.42,0.0,0.0,0.0,0.0,0.0,0.0
1,49,Av Villas,2,Atlantico,Caribe,573,PUERTO COLOMBIA,2025-09-30,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1,1,Cooperativa Financiera De Antioquia Cfa,6,Caldas,Andina,42,ANSERMA,2025-09-30,22564820553.49,2982452645.7,0.0,0.0,16911280901.3,257544503.14,610431517.1400001,2290718344.07,293760938.91,664311575.52,0.0,0.0,0.0,0.0,0.0,0.0
1,39,Banco Davivienda,24,Valle Del Cauca,Pacífica,736,SEVILLA,2025-09-30,23947696995.5,13007042845.4,0.0,367162274.43,8724023044.0,97146840.44,300773032.01,1215966913.41,28499193.25,134916069.09,0.0,0.0,0.0,0.0,0.0,0.0
1,65,Leasing Bolivar,17,Nariño,Pacífica,540,POLICARPA,2025-09-30,19119352.09,0.0,0.0,0.0,19733734.09,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1,51,Ban100 S.A.,1,Antioquia,Andina,490,NECOCLI,2025-09-30,441860269.6,0.0,0.0,0.0,456690650.11,1841378.91,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
4,128,Nu O Nu Financiera,11,Cundinamarca,Andina,817,TOCANCIPA,2025-09-30,3970863803.33,0.0,0.0,0.0,3942617801.94,160533257.31,348502727.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1,65,Leasing Bolivar,16,Meta,Orinoquía,223,CUBARRAL,2025-09-30,10111268.47,0.0,0.0,0.0,10454706.47,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1,43,Banco Agrario De Colombia O Banagrario.,19,Quindio,Andina,190,CIRCASIA,2025-09-30,13242989347.94,393244275.0,2506467.0,0.0,1848338763.0,4727923.0,51286485.0,7985940144.0,180000000.0,100406990.0,0.0,0.0,0.0,2916729674.0,79432267.0,266355736.0
1,54,Bancoomeva,21,Santander,Andina,999,TOTAL SANTANDER,2025-09-30,83023387322.67,32754978915.0,735295151.0,517713802.0,41206242505.01,895166863.62,1585410756.86,9093037798.72,0.0,128911785.28,0.0,0.0,0.0,0.0,0.0,0.0
1,43,Banco Agrario De Colombia O Banagrario.,10,Cordoba,Caribe,686,SAN PELAYO,2025-09-30,18195574287.93,89567543.0,0.0,6653227.0,2627353376.0,4039038.0,86041430.0,1728713822.0,31144482.0,1294929277.0,0.0,0.0,0.0,12468823917.0,552481177.0,1741855420.0
1,43,Banco Agrario De Colombia O Banagrario.,14,Guajira,Caribe,855,URUMITA,2025-09-30,4950011902.88,596354805.0,0.0,0.0,961764976.0,75512346.0,42526276.0,300892192.0,0.0,6799595.0,0.0,0.0,0.0,2676567053.0,144685590.0,488029317.0
4,128,Nu O Nu Financiera,6,Caldas,Andina,867,VICTORIA,2025-09-30,82971996.84,0.0,0.0,0.0,83129368.15,1374166.76,5671124.96,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1,59,Leasing Corficolombiana,13,Huila,Andina,615,RIVERA,2025-09-30,409369020.59,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,399544123.06,2604697.44,31245284.82
1,1,Cooperativa Financiera De Antioquia Cfa,17,Nariño,Pacífica,1,PASTO,2025-09-30,450431946802.53,72036928784.78,893642354.82,2976197903.66,223882587168.94,4242413585.74,9659127013.82,152501807618.87997,1825532776.38,5983577582.41,0.0,0.0,0.0,0.0,0.0,0.0
4,128,Nu O Nu Financiera,23,Tolima,Andina,873,VILLARRICA,2025-09-30,56336664.75,0.0,0.0,0.0,56397696.14,2356945.73,350460.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1,23,Serfinansa,18,N. Santander,Andina,999,TOTAL N. SANTANDER,2025-09-30,446824248979.53,15138363633.0,110282468.0,966168985.0,208434983333.85,4284665216.95,6417415184.059999,215889993464.53,5633844858.14,13407789536.15,0.0,0.0,0.0,0.0,0.0,0.0
4,128,Nu O Nu Financiera,14,Guajira,Caribe,110,EL MOLINO,2025-09-30,27133341.02,0.0,0.0,0.0,25579988.25,2499420.87,2333138.45,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1,51,Ban100 S.A.,1,Antioquia,Andina,364,JARDIN,2025-09-30,189115772.07,0.0,0.0,0.0,195822527.68,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1,60,Banco Mundo Mujer S.A.,27,Putumayo,Amazonía,1,MOCOA,2025-09-30,12518956638.61,0.0,0.0,0.0,4222703764.38,20228216.05,121607957.62,542395165.49,0.0,0.0,0.0,0.0,0.0,7858749859.98,89194145.87,353881348.46999997
1,67,Leasing Bancolombia,20,Risaralda,Andina,682,SANTA ROSA DE CABAL,2025-09-30,528131355.0,0.0,0.0,0.0,533368002.0,3139580.0,24149088.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1,65,Leasing Bolivar,11,Cundinamarca,Andina,815,TOCAIMA,2025-09-30,21731016.8,0.0,0.0,0.0,22469127.8,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1,65,Leasing Bolivar,2,Atlantico,Caribe,573,PUERTO COLOMBIA,2025-09-30,335997017.65,0.0,0.0,0.0,340285977.84,0.0,31835799.81,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1,1,Cooperativa Financiera De Antioquia Cfa,20,Risaralda,Andina,682,SANTA ROSA DE CABAL,2025-09-30,37825447911.01,12570270851.330002,295774672.22,193291412.12,23917099160.25,600298308.56,913432825.51,819194081.27,317281871.82,274671976.64,0.0,0.0,0.0,0.0,0.0,0.0
1,53,Banco W S.A.,11,Cundinamarca,Andina,754,SOACHA,2025-09-30,25276545981.73,0.0,0.0,0.0,556310553.71,2893072.23,22779663.91,1305622288.21,2086871.27,4359848.36,0.0,0.0,0.0,23330365837.59,196209962.32,514821312.56000006
1,51,Ban100 S.A.,24,Valle Del Cauca,Pacífica,823,TORO,2025-09-30,310477023.47,0.0,0.0,0.0,321064618.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1,13,Bbva Colombia,30,Guainia,Amazonía,999,TOTAL GUAINIA,2025-09-30,12354303375.71,194199173.56,0.0,0.0,10832550772.35,47803817.91,157884972.26,1656771046.0,0.0,61944444.47,0.0,0.0,0.0,0.0,0.0,0.0
1,59,Leasing Corficolombiana,16,Meta,Orinoquía,577,PUERTO LLERAS,2025-09-30,231465698.11,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,234152505.18,0.0,0.0
1,59,Leasing Corficolombiana,21,Santander,Andina,162,CERRITO,2025-09-30,816653668.77,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,820533854.12,0.0,18453015.12
1,43,Banco Agrario De Colombia O Banagrario.,33,Vichada,Orinoquía,1,PUERTO CARRE#O,2025-09-30,8148288934.42,42948208.0,0.0,0.0,2267476065.0,73700778.0,104211069.0,617907130.0,3742513777.0,243219496.0,0.0,0.0,0.0,1645614412.0,69736798.0,258252570.0
4,128,Nu O Nu Financiera,11,Cundinamarca,Andina,506,VENECIA,2025-09-30,41174920.91,0.0,0.0,0.0,43115357.980000004,0.0,954527.24,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1,43,Banco Agrario De Colombia O Banagrario.,32,Vaupes,Amazonía,1,MITU,2025-09-30,10157962922.99,0.0,0.0,0.0,5138238560.0,158151.0,98374474.0,3621773509.0,1249990.0,4945605.0,0.0,0.0,0.0,1377423166.0,110279158.0,241882201.0
1,51,Ban100 S.A.,1,Antioquia,Andina,40,ANORI,2025-09-30,4207564.81,0.0,0.0,0.0,4316336.51,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1,43,Banco Agrario De Colombia O Banagrario.,13,Huila,Andina,503,OPORAPA,2025-09-30,15061184420.5,204978460.0,0.0,32897002.0,840543848.0,11365284.0,3389834.0,1658869118.0,84214654.0,194231654.0,0.0,0.0,0.0,11475489249.0,575969393.0,959093072.0
1,49,Av Villas,11,Cundinamarca,Andina,754,SOACHA,2025-09-30,71664732340.86,15653691497.0,0.0,192660004.0,56179405683.78,233039433.42,1630439281.79,21052394.0,0.0,43425183.0,0.0,0.0,0.0,0.0,0.0,0.0
1,53,Banco W S.A.,23,Tolima,Andina,168,CHAPARRAL,2025-09-30,5040369065.65,0.0,0.0,0.0,123908416.32000001,1329176.96,3074444.5,91095786.05,0.0,6137850.34,0.0,0.0,0.0,4701015342.58,63082057.7,252050124.57999998
4,128,Nu O Nu Financiera,4,Bolivar,Caribe,999,TOTAL BOLIVAR,2025-09-30,42643895318.85,0.0,0.0,0.0,42753866813.88,1344202721.19,4107651194.63,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1,39,Banco Davivienda,6,Caldas,Andina,524,PALESTINA,2025-09-30,28907905435.54,13073110483.23,0.0,218596359.98,5489537270.429999,16544792.79,383795496.52000004,8910900262.53,30953874.15,784466895.91,0.0,0.0,0.0,0.0,0.0,0.0
1,7,Bancolombia,14,Guajira,Caribe,430,MAICAO,2025-09-30,62990970745.14,15170584057.43,674533184.94,2603507267.75,26038258188.780003,701575384.1,2928596564.8,15681710261.68,34373580.97,1538336183.1,0.0,0.0,0.0,3518864087.16,78171311.25,78938470.04
4,128,Nu O Nu Financiera,11,Cundinamarca,Andina,596,QUIPILE,2025-09-30,24186811.73,0.0,0.0,0.0,24392547.86,490000.0,91198.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1,51,Ban100 S.A.,23,Tolima,Andina,504,ORTEGA,2025-09-30,797246766.75,0.0,0.0,0.0,820002033.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4687552.0,0.0,0.0
1,65,Leasing Bolivar,21,Santander,Andina,229,CURITI,2025-09-30,1883131.24,0.0,0.0,0.0,1941968.24,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1,52,Bancamía S.A.,10,Cordoba,Caribe,555,PLANETA RICA,2025-09-30,9383437402.45,0.0,0.0,0.0,0.0,0.0,0.0,814297831.66,0.0,6739440.53,0.0,0.0,0.0,8615592998.1,169967630.91,431581131.34
1,54,Bancoomeva,12,Choco,Pacífica,1,QUIBDO,2025-09-30,23310382852.91,8731043949.0,0.0,0.0,14263710075.84,302125376.51,755423901.1700001,514532714.87,3947805.42,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1,65,Leasing Bolivar,6,Caldas,Andina,88,BELALCAZAR,2025-09-30,56394013.81,0.0,0.0,0.0,58309479.81,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1,2,Jfk Cooperativa Financiera,24,Valle Del Cauca,Pacífica,1,CALI,2025-09-30,1909732455654.43,34810996776.84,102979632.0,506403694.0,1241656259997.75,6792557093.02,25045074462.16,643975024575.13,7801774077.0,32301900277.329998,0.0,0.0,0.0,0.0,0.0,0.0
4,128,Nu O Nu Financiera,1,Antioquia,Andina,88,BELLO,2025-09-30,31828531153.16,0.0,0.0,0.0,32020010492.54,873100610.27,2196235287.84,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
32,1,Cooperativa Financiera De Antioquia Cfa,1,Antioquia,Andina,642,SALGAR,2025-09-30,2908802489.49,0.0,0.0,0.0,588782414.0,16234514.0,80009003.0,186115905.0,140000000.0,133481080.0,0.0,0.0,0.0,1974315399.0,143640261.0,157747659.0
1,59,Leasing Corficolombiana,8,Cauca,Pacífica,355,INZA,2025-09-30,707126035.31,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,707254534.57,1058230.51,15429209.56
1,43,Banco Agrario De Colombia O Banagrario.,5,Boyaca,Andina,176,CHIQUINQUIRA,2025-09-30,68396724092.62,3344633156.0,12212552.0,77044415.0,6327389223.55,99098717.0,388979354.0,11859797857.0,456300711.0,797652163.0,0.0,0.0,0.0,44306978224.0,1626408917.0,2633413389.0
4,128,Nu O Nu Financiera,1,Antioquia,Andina,310,GOMEZ PLATA,2025-09-30,95089611.72,0.0,0.0,0.0,97945825.6,0.0,7181720.54,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1,2,Jfk Cooperativa Financiera,26,Casanare,Orinoquía,999,TOTAL CASANARE,2025-09-30,105652527975.81,956699142.0,0.0,0.0,103547637555.33,552622074.91,1433456356.6,2922321175.0,61564341.0,13295816.95,0.0,0.0,0.0,0.0,0.0,0.0
4,128,Nu O Nu Financiera,16,Meta,Orinoquía,318,GUAMAL,2025-09-30,365230908.63,0.0,0.0,0.0,366383824.89,13125436.57,36230720.31,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1,43,Banco Agrario De Colombia O Banagrario.,12,Choco,Pacífica,615,RIOSUCIO,2025-09-30,9726784821.55,0.0,0.0,0.0,1844428853.82,0.0,49573280.0,744240898.0,6599174.0,265243601.0,0.0,0.0,0.0,5852394052.0,479209919.0,1207275314.0
1,59,Leasing Corficolombiana,1,Antioquia,Andina,150,CAROLINA,2025-09-30,7960235.97,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8040642.41,0.0,0.0
1,59,Leasing Corficolombiana,17,Nariño,Pacífica,256,EL ROSARIO,2025-09-30,513448236.71,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,507246191.76,11829030.48,0.0
1,59,Leasing Corficolombiana,24,Valle Del Cauca,Pacífica,248,EL CERRITO,2025-09-30,125302687.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,104569400.22,474656.4,31929662.48
1,49,Av Villas,1,Antioquia,Andina,266,ENVIGADO,2025-09-30,83502111668.0,27706334328.0,0.0,0.0,56684213680.58,173818866.0,1459345305.13,40597329.32,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
4,121,Financiera Juriscoop C.F.,23,Tolima,Andina,1,IBAGUE,2025-09-30,30840107581.09,0.0,0.0,0.0,31109582801.41,854361392.37,202755006.7,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1,51,Ban100 S.A.,26,Casanare,Orinoquía,263,PORE,2025-09-30,42514307.1,0.0,0.0,0.0,44277995.39,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1,59,Leasing Corficolombiana,11,Cundinamarca,Andina,95,BITUIMA,2025-09-30,73001988.15,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,73739381.99,0.0,0.0
1,59,Leasing Corficolombiana,8,Cauca,Pacífica,743,SILVIA,2025-09-30,1256708308.18,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1253941604.13,3288630.82,40982392.79
1,51,Ban100 S.A.,2,Atlantico,Caribe,520,PALMAR DE VARELA,2025-09-30,819413383.57,0.0,0.0,0.0,845224025.47,2231768.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
4,128,Nu O Nu Financiera,23,Tolima,Andina,443,MARIQUITA,2025-09-30,834758139.07,0.0,0.0,0.0,847297899.75,12315742.2,58668449.98,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1,51,Ban100 S.A.,10,Cordoba,Caribe,189,CIENAGA DE ORO,2025-09-30,1080971386.93,0.0,0.0,0.0,1116647768.85,518771.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,372554.0
4,128,Nu O Nu Financiera,17,Nariño,Pacífica,19,ALBAN,2025-09-30,41953095.21,0.0,0.0,0.0,43034943.800000004,0.0,6169722.75,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1,43,Banco Agrario De Colombia O Banagrario.,11,Cundinamarca,Andina,123,CACHIPAY,2025-09-30,13030281525.86,0.0,0.0,0.0,1288003103.0,0.0,24733664.0,1442009453.0,152694774.0,215812167.0,0.0,0.0,0.0,8539312602.0,914359497.0,1768623405.0
1,59,Leasing Corficolombiana,8,Cauca,Pacífica,110,BUENOS AIRES,2025-09-30,930132264.7,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,916354790.35,11684667.38,38597388.489999995
1,43,Banco Agrario De Colombia O Banagrario.,24,Valle Del Cauca,Pacífica,736,SEVILLA,2025-09-30,29279994610.26,635413088.0,108344068.0,104552760.0,2279348895.95,0.0,71422851.0,10719888721.0,208609100.0,3022128168.0,0.0,0.0,0.0,12583461666.0,940313304.0,2677947593.0
1,2,Jfk Cooperativa Financiera,11,Cundinamarca,Andina,815,TOCAIMA,2025-09-30,25809483041.36,677090158.21,0.0,0.0,25325269275.75,54614861.74,846444020.09,173173707.06,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1,65,Leasing Bolivar,8,Cauca,Pacífica,142,CALOTO,2025-09-30,29203349.52,0.0,0.0,0.0,30027912.3,0.0,2076406.22,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1,1,Cooperativa Financiera De Antioquia Cfa,10,Cordoba,Caribe,417,LORICA,2025-09-30,63817695335.88,4135921777.23,0.0,45248492.23,58115011007.159996,1026142238.55,1845094329.6,1327935703.12,79353068.78,630146315.9,0.0,0.0,0.0,0.0,0.0,0.0
1,55,Finandina Bic O Banco Finandina Bic,24,Valle Del Cauca,Pacífica,1,CALI,2025-09-30,215303604991.28,0.0,0.0,0.0,201858478187.77,2797526097.98,8442837100.3,16501918819.41,456371998.01,128971015.06,0.0,0.0,0.0,513340500.0,0.0,0.0
1,51,Ban100 S.A.,23,Tolima,Andina,217,COYAIMA,2025-09-30,294547216.33,0.0,0.0,0.0,304578355.17,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1,52,Bancamía S.A.,20,Risaralda,Andina,999,TOTAL RISARALDA,2025-09-30,19128080078.5,0.0,0.0,0.0,21828444.86,0.0,0.0,2604316042.98,102485242.67,9378451.29,0.0,0.0,0.0,16344605982.44,381913433.95,762308255.86
1,43,Banco Agrario De Colombia O Banagrario.,8,Cauca,Pacífica,807,TIMBIO,2025-09-30,41395772924.15,57586503.0,0.0,0.0,3258353272.52,3996636.0,16725267.0,8375934975.0,305215117.0,526381822.0,0.0,0.0,0.0,27078761537.0,1656744602.0,2582885883.0
1,65,Leasing Bolivar,11,Cundinamarca,Andina,839,UBALA,2025-09-30,412245.64,0.0,0.0,0.0,426246.64,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1,51,Ban100 S.A.,12,Choco,Pacífica,150,CARMEN DEL DARIEN,2025-09-30,29519860.75,0.0,0.0,0.0,30257654.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1,59,Leasing Corficolombiana,5,Boyaca,Andina,676,SAN MIGUEL DE SEMA,2025-09-30,273385759.24,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,276190830.9,0.0,0.0
1,43,Banco Agrario De Colombia O Banagrario.,12,Choco,Pacífica,787,TADO,2025-09-30,16598761746.57,0.0,0.0,0.0,3489547160.0,12809331.0,162132396.0,827497972.0,0.0,136299321.0,0.0,0.0,0.0,10860364158.0,338086958.0,2063069436.0
1,59,Leasing Corficolombiana,23,Tolima,Andina,585,PURIFICACION,2025-09-30,45931120.51,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,46395071.61,0.0,984847.07
4,128,Nu O Nu Financiera,8,Cauca,Pacífica,622,ROSAS,2025-09-30,22617351.62,0.0,0.0,0.0,23286637.66,1135521.65,5059699.99,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1,51,Ban100 S.A.,5,Boyaca,Andina,820,TOPAGA,2025-09-30,153568751.09,0.0,0.0,0.0,159092476.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1,59,Leasing Corficolombiana,5,Boyaca,Andina,861,VENTAQUEMADA,2025-09-30,898323202.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,871711547.59,18020432.24,44257062.81
4,128,Nu O Nu Financiera,11,Cundinamarca,Andina,290,FUSAGASUGA,2025-09-30,6676718698.93,0.0,0.0,0.0,6722130322.0199995,172890986.07,498794253.31,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1,54,Bancoomeva,24,Valle Del Cauca,Pacífica,111,GUADALAJARA DE BUGA (BUGA),2025-09-30,26243839309.84,11035944114.0,0.0,0.0,14431139367.349998,211986892.0,668483239.69,1207884625.08,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
4,118,Crezcamos S.A.,21,Santander,Andina,276,FLORIDABLANCA,2025-09-30,2187054099.88,0.0,0.0,0.0,0.0,0.0,2933766.06,190867514.59,0.0,0.0,0.0,0.0,0.0,1891816198.9499998,79298524.26,318782498.96999997
1,12,Banco Gnb Sudameris,21,Santander,Andina,999,TOTAL SANTANDER,2025-09-30,367915402017.28,31570863.37,0.0,0.0,318132179669.43,2309276830.46,4327938080.55,56987120248.79,0.0,5297492817.9,0.0,0.0,0.0,0.0,0.0,0.0
1,43,Banco Agrario De Colombia O Banagrario.,1,Antioquia,Andina,495,NECHI,2025-09-30,14612950943.24,0.0,0.0,0.0,1948257330.93,3151080.0,376455550.0,1091666290.0,83332460.0,671708215.0,0.0,0.0,0.0,9776790943.0,339021736.0,2851987330.0
1,67,Leasing Bancolombia,13,Huila,Andina,1,NEIVA,2025-09-30,521727168.0,0.0,0.0,0.0,492661170.0,41088379.0,32214185.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
32,5,Confiar Cooperativa Financiera,20,Risaralda,Andina,999,TOTAL RISARALDA,2025-09-30,14441415713.0,4828294710.0,0.0,317919442.0,6008175162.0,163040784.0,301113737.0,815408281.0,14052664.0,122293545.0,0.0,0.0,0.0,2617242617.0,63669704.0,37400221.0
1,13,Bbva Colombia,20,Risaralda,Andina,1,PEREIRA,2025-09-30,1004503676703.17,300517116726.79004,1354349743.76,6165693822.45,354947384873.33,5175520193.29,33082168373.05,355812426081.52,445449523.84,5052018844.610001,0.0,0.0,0.0,0.0,0.0,0.0
1,59,Leasing Corficolombiana,8,Cauca,Pacífica,142,CALOTO,2025-09-30,649917993.23,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,636546645.76,14217552.91,15321712.030000001
1,43,Banco Agrario De Colombia O Banagrario.,2,Atlantico,Caribe,141,CANDELARIA,2025-09-30,6398850732.78,0.0,0.0,0.0,903461339.0,11322491.0,98297541.0,776885468.0,13982347.0,400903494.0,0.0,0.0,0.0,4236485661.0,263739172.0,559616253.0
1,7,Bancolombia,24,Valle Del Cauca,Pacífica,1,CALI,2025-09-30,8091560391676.62,2008964426741.48,30676721114.52,67532082127.439995,2301062506580.8896,48158934734.88,243351006658.56,3639336785534.2197,19900959859.74,586251677530.77,0.0,0.0,0.0,51081347163.590004,618453819.41,2763948514.4
1,39,Banco Davivienda,24,Valle Del Cauca,Pacífica,892,YUMBO,2025-09-30,76202341068.08,40908825629.740005,464376920.88,1354786344.65,24431051182.22,354411647.43,1238411236.68,6659783364.929999,0.0,401473878.63,0.0,0.0,0.0,0.0,0.0,0.0
1,52,Bancamía S.A.,11,Cundinamarca,Andina,754,SOACHA,2025-09-30,15062764984.46,0.0,0.0,0.0,3325930.64,0.0,0.0,2586681074.21,0.0,47488177.86,0.0,0.0,0.0,12510395980.22,264093042.61,627502868.03
4,128,Nu O Nu Financiera,5,Boyaca,Andina,162,CERINZA,2025-09-30,17746958.23,0.0,0.0,0.0,18282226.13,0.0,623957.41,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1,43,Banco Agrario De Colombia O Banagrario.,11,Cundinamarca,Andina,745,SIMIJACA,2025-09-30,29024762922.36,449693072.0,0.0,0.0,2284040849.28,1376116.0,50682572.0,3383535048.0,199052137.0,312410278.0,0.0,0.0,0.0,22071110159.0,799487574.0,879632343.0
1,59,Leasing Corficolombiana,20,Risaralda,Andina,88,BELEN DE UMBRIA,2025-09-30,137371512.7,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,136048863.58,0.0,6699575.11
1,51,Ban100 S.A.,4,Bolivar,Caribe,244,EL CARMEN DE BOLIVAR,2025-09-30,879095707.55,0.0,0.0,0.0,908552262.9,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1,2,Jfk Cooperativa Financiera,23,Tolima,Andina,349,HONDA,2025-09-30,73642920173.4,905770346.45,0.0,0.0,73688159490.2,238110959.77,1527712640.9,285585364.0,46058.59,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1,60,Banco Mundo Mujer S.A.,17,Nariño,Pacífica,838,TUQUERRES,2025-09-30,16623723462.07,0.0,0.0,0.0,1467762216.61,7483108.19,19772214.1,2376439544.83,0.0,20709706.49,0.0,0.0,0.0,12628259439.029999,384279532.76,822434662.24
1,54,Bancoomeva,6,Caldas,Andina,1,MANIZALES,2025-09-30,58078742329.22,27386915172.0,218181587.0,284183050.0,27105415504.600002,454246465.34,2022771652.44,3830401115.17,0.0,463061830.64,0.0,0.0,0.0,0.0,0.0,0.0
1,59,Leasing Corficolombiana,11,Cundinamarca,Andina,86,BELTRAN,2025-09-30,267162.16,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,275994.0,0.0,0.0
1,51,Ban100 S.A.,22,Sucre,Caribe,508,OVEJAS,2025-09-30,117569362.73,0.0,0.0,0.0,121401303.84,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
